filename,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount
OSP_27_08_25_20250827_203617.WAV,0.001107031573120408,2.3342066863079265e-06,5.874284029950514,49.778241960756844,53.0,59.586264903010495,-27.393135183709877,-45.44111968574923,18.047984502039352,0.6469199875081632,0.14219607456158756,0.7201155525362186,0.32042424012296955,0.05586821859046398,81.33170182054961,7.916038223758157,323.3759979796842,-0.7441739284222516,0.1466746334232642,6.58873067149506,0.9663996559661553,2.1416137968455717,15.607638934442452,1.9470438116820008,0.41698852191706326,0.22289678083473707,0.16633624107850914,0.17489124559866084,0.15274402547725996,1088.1484375,22.759273109375904,0.03213526679183043,0.043103070337561326,0.6997235517864664,0.6173334704081317,0.3309767017420932,2.4759548413375834,5.0049966078380335,22034.02054029494,0.9411306550218497,0.5394108310376852,1.698562867884028,786.4261650758001,1.6304919988770354,34174.368421052626,6.281525007747596e-20,0.0018817498359583436,0.1296690114522202,304.4523534466829,59.74561886846664,-33.10449297149982,12.896330062222912,0.022119502326898407,0.5973803681045534,0.22217543859649122,1583.0,19.259093581263627,0.14652631578947367,0.05681632653061225,2.5793093767546322
OSP_27_08_25_20250827_203700.WAV,0.004568375323649814,3.802951338336178e-05,6.9353219993870665,71.04884217561474,34.0,71.77322067905914,-15.206179407661239,-41.54609474276104,26.339915335099803,0.6363642327815994,0.039301355818145756,0.5094929898787618,0.1335401603755012,0.04544556535051458,11.8300507973501,2.715645298615107,354.6941335690089,-0.6467537223483172,0.21451069024938568,178.9408154263913,38.38471783090312,4.3830894802452915,306.69002911831194,2.1928985714636497,0.2411134719884897,0.36376200174570855,0.29348098867489125,0.30665916175176317,0.2417300470977597,2492.478515625,28.77606713590698,0.14047440991416932,0.06697887290297501,2.1059792904340444,0.6067779380207187,0.3288497250375523,2.1543574224504485,4.928666974439532,23211.500911775303,0.9226362266287151,0.5111587140887736,4.440864927491534,1272.1850450974687,3.5828885716710306,23826.12727272727,-4.9199701551873604e-18,0.031300183513855176,0.1409214186404357,20.825734142839398,71.9554688383466,-26.727730847469743,16.99219614563286,0.04609071882999304,0.805078924320937,0.39827385570209467,4107.0,20.96129766859802,0.35560512024825447,0.1178152610441767,3.0186208903113183
OSP_27_08_25_20250827_203800.WAV,0.001249738111107849,2.683429699748506e-05,11.44958027091173,149.81032742856786,58.0,68.60469314181599,-18.374706944904403,-38.406307887023644,20.03160094211924,0.2805372085371593,0.08163308109066236,0.30103218395957965,0.15914244939572275,0.08565966015563886,74.205365655586,7.313530806645909,325.1923488900537,-0.93879085412937,0.031570783274669535,141.59264798478802,4.470190802814317,5.043961232970397,113.81342635189888,1.179244075751397,0.7428919267719536,0.3403080852164355,0.1969451101666022,0.17054647201020234,0.16144924110173603,1664.703125,18.11375802404359,0.032467033083600036,0.031518434848153344,0.7906035932953444,0.6194637047993413,0.2980158155622954,1.122381947665543,2.587020248734542,2109.100157595366,0.7193650113203509,0.028354478082488022,1.5515876441630174,686.2816409659587,1.233058141790321,14264.236363636363,-5.056897661557796e-18,0.018439439932405603,0.12676000964257494,22.528217419067218,69.6574772593889,-26.240177199233372,13.551063505043198,0.048751854422598176,0.7982799669042473,0.3742242048099302,3859.0,17.74351757432504,0.33378588052754077,0.08344242424242423,4.000581902822229
OSP_27_08_25_20250827_203900.WAV,0.00034141298777269136,2.132070079596496e-07,8.090782147980477,83.67296972005325,20.0,49.254208981550036,-37.72519110517034,-45.50122451325009,7.776033408079748,0.5965919308800093,0.047587127876766,0.4084160798876376,0.300882707184183,0.07214355389378402,167.26337559384535,12.530852107557626,305.31391810204127,-0.7673614947128437,0.13163040271223897,1.2546366051431472,0.1651483215925088,1.2750193101808802,2.912689482352775,2.059624930210039,0.3631667257172312,0.20106358904729574,0.13224491509917843,0.1390992470612548,0.1329100520681796,1370.435546875,9.843968982912365,0.004631923734361361,0.02260523445665689,0.16982099827230843,0.6203816956935463,0.32771451847755,2.041511114200272,4.673269440899832,25294.369206883504,0.9094013623944978,0.49198797102591313,1.2633872935985218,391.6933372126855,0.35169888347395983,33176.72727272727,-4.152822866732356e-19,0.00016284961083998464,3.515346083390206,319.66060467008214,49.117867250731415,-33.15029354516118,4.572334088193216,0.022003173828125,0.755791772712304,0.1270364623739333,1310.0,11.94207666758251,0.058863460046547716,0.031430420711974105,1.872999709048589
OSP_27_08_25_20250827_204000.WAV,0.0003283866230057802,7.023942866022617e-08,5.140305822759127,40.85285043044276,14.0,46.57818294955484,-40.40121713716553,-45.771395853509425,5.370178716343894,0.8058336798755992,0.01706212155447162,0.39848940195991034,0.23220251176451012,0.06798792494488493,171.2113978867446,12.718101652693065,308.50086160165654,-0.585441700953725,0.26147810972607616,0.38622888320694426,0.10099039830256523,1.0946910065609738,1.683460844332093,2.231753645786639,0.19290214950933482,0.1729302039892671,0.1326618454718062,0.15197724596814763,0.13687994768936085,1411.369140625,9.274691662494321,0.008691794564057803,0.02563014712689781,0.2914413910948109,0.6165224490077397,0.33277943722776576,3.1999605676061726,6.0149464889480475,46829.01118000529,0.9763690490654667,0.7661516649997768,1.2884354434568965,542.2606924643585,0.7546552225778295,36871.181818181816,-1.8440636223414058e-19,9.200264176132987e-05,3.928710626240241,342.61010951123734,46.638002978444256,-33.622322820401244,4.3188237605581,0.020839335135257604,0.7837372289462443,0.11966640806826997,1234.0,11.791503500663866,0.055566330488750974,0.032168421052631575,1.727524003491417
OSP_27_08_25_20250827_204100.WAV,0.00027924132496181815,3.171803983637853e-08,4.622234085980102,32.502999336221635,10.0,44.47391882521987,-42.5054812615005,-46.07648899807756,3.5710077365770587,0.8651615990468893,0.014956380198445252,0.4639278369002827,0.42182795167200715,0.07159573471648772,169.8468926790572,12.659506196035068,302.76562328174896,-0.3973607000279271,0.4312696785876609,0.189309588989165,0.08164348559691938,0.9460041306941623,0.9792023732250961,2.227380400340413,0.19786512181909455,0.16859826075712026,0.12930640583022637,0.1378656493337575,0.13126909368635437,1353.515625,7.348087876395772,0.0038240410726408693,0.022465824531183023,0.14598709535645005,0.6160468251600113,0.3331523024635007,3.7591153505055726,6.39035718387491,57212.48241058508,0.9865824511497916,0.8317042755801347,1.2362198064292262,408.05935408786735,0.3472474784211037,37698.10909090909,1.2220864051366306e-19,5.5651995709381015e-05,1.5697566094930915,185.4353101185278,44.45480742974965,-33.920246743819916,1.752366383849541,0.020136670459400523,0.910237058164793,0.07234290147401086,746.0,8.723816835424957,0.016485647788983707,0.022666666666666665,0.7273785277858598
OSP_27_08_25_20250827_204200.WAV,0.0003328912868387356,3.7881629540092955e-08,2.508421307904042,13.598784487137655,15.0,45.79515793175701,-41.18424215496337,-46.149593702540656,4.965351547577285,0.9003672715409438,0.06299733516769201,0.4599988858969889,0.20001517873287766,0.07518532108088771,165.9829734698838,12.454981891784467,307.8863545542649,0.36770523906083896,2.1630817200341133,0.12242888801442756,0.2648236896681118,1.0771290540179748,1.8810523460281352,1.985089380603058,0.406459751464787,0.15066433905537777,0.1310721109574701,0.13728646568359534,0.13109425764959753,1351.712890625,11.46300887654453,0.0035912420594510722,0.02272511578885954,0.140943258971872,0.6183657173809781,0.333287334447056,4.444140542231433,6.613159469993254,59495.04027802038,0.9927989253124877,0.7269823463098145,1.272116365644719,408.05935408786735,0.3642007019202793,38897.781818181815,-2.603925072197307e-19,7.630137731211426e-05,-0.7458804580531063,2353.155839248963,45.8253237745229,-34.115972740508326,3.695305915257066,0.01968798922336463,0.7017244720146171,0.06186966640806827,638.0,13.455473367688278,0.01057020946470132,0.02235897435897436,0.47279604306080886
OSP_27_08_25_20250827_204300.WAV,0.0002776088553163433,2.654656868386854e-08,3.607770031980754,20.75433780804283,11.0,44.2262524594817,-42.75314762723866,-46.16778850131638,3.414640874077719,0.888907138690915,0.030331588851105762,0.705995496147342,0.5994788103351315,0.06897342020716302,176.3593248990387,12.966494279051282,301.8551917894128,-0.25436433639905526,0.5944330861171209,0.14124214702815974,0.08395900534775712,0.9152318112756623,0.8811598593272911,2.2716948201027702,0.12534184543454768,0.14730223386027866,0.12909044189620333,0.13994581596462174,0.13151950889826403,1356.09765625,7.570553048708735,0.004202126369896228,0.024340059630195438,0.15223861087536372,0.6167643970195132,0.33325766738134327,4.195284992796254,6.540694988311512,60194.1467928612,0.9908843434988616,0.8142679351349431,1.2347273229106204,432.0628455048007,0.3641628176219572,39323.145454545454,-3.7461616300609447e-19,5.272377856329404e-05,-0.5186812505600364,114.44948453195089,44.22006527351953,-34.12917088042429,1.498681823216117,0.019658096197879674,0.9343222779463743,0.06894879751745539,711.0,8.219304306153692,0.017649340574088443,0.03595061728395062,0.49098050625545536
OSP_27_08_25_20250827_204400.WAV,0.0002735010182478544,1.83613351341923e-08,2.522798771645361,11.954376397671025,9.0,43.764587588544515,-43.21481249817586,-46.12624472384927,2.9114322256734084,0.9227155519020382,0.013591957056958037,0.6665830482184887,0.5955649878005631,0.0703160583655823,173.8342846210979,12.841285532552961,301.77869891750777,-0.09917697960651671,0.8195432010557206,0.0916934196331733,0.07514671864191631,0.8996450153707535,0.769412882753672,2.274268475123525,0.11893720878975245,0.14255810946238645,0.1293294019898677,0.1425163399581429,0.13242911090097953,1365.4765625,7.054018642228775,0.005402111519251285,0.025353525898401102,0.18576946684044615,0.6169152196260831,0.3333096289237408,4.775618589852835,6.75340675037859,65869.38129992232,0.9944391176008919,0.7918112365161295,1.2357238228960115,408.05935408786735,0.42297819076714194,39632.145454545454,-1.9948268626172084e-19,4.726306551655085e-05,-0.6915908914562987,148.7788102778999,43.74521886863543,-34.11597896745149,1.3466852635842486,0.019687975108984745,0.9476325669169445,0.07748254460822343,799.0,7.334893765041059,0.021528316524437548,0.05638095238095238,0.3818737270875764
OSP_27_08_25_20250827_204500.WAV,0.00028401529054345115,2.5240291378614876e-08,3.01941038758727,15.459328883172256,12.0,44.321263384143094,-42.65813670257728,-46.22084828118353,3.5627115786062475,0.9016473887965587,0.10764418235320794,0.6782252689499584,0.5203022440418683,0.07046904205749038,175.64991131414686,12.937465633294707,301.9986513256952,0.26941492230083236,1.7375319604098705,0.0954741954787891,0.16588946603881563,0.9237316605560336,1.1369897458358817,1.6976059108043058,0.5476806653904074,0.13993954676235734,0.12895446460441107,0.13718585631713523,0.1303744559814761,1344.291015625,9.154552839166227,0.003459404701289885,0.023463097468691692,0.13245398505698353,0.6200686136376939,0.33328853619413384,4.457376994534501,6.621065074231588,61747.3819048364,0.9926372853625316,0.8067255149952318,1.2345361817595928,386.23799825429154,0.28471944404034527,39788.109090909085,-8.669411989639243e-20,5.323594268401236e-05,0.9700463858468827,1585.3107122289869,44.26204948810711,-34.22416658984204,1.9613534908834538,0.019444271232142592,0.8350787596466581,0.05304499612102405,547.0,10.520541849499097,0.0063033359193173,0.038518518518518514,0.16366016875181846
OSP_27_08_25_20250827_204600.WAV,0.0002590073537016976,1.1281446187191107e-08,2.0666958089521597,9.427363058721607,7.0,43.0133906520416,-43.96600943467878,-46.21635517872878,2.2503457440500014,0.9464311744484056,0.011193706683631732,0.3881345023514189,0.3753046699926056,0.07508340155949511,171.04526946526659,12.704318819982122,301.5567238797868,0.17513743144205282,1.4246463304747459,0.04610721771778122,0.0656864785300372,0.8374118031340795,0.6107839208331862,2.3015590961260783,0.023157857496639345,0.14450586752012415,0.129387392305485,0.13683508312055812,0.13059437433323634,1346.55859375,6.286258764893682,0.0029724020463582582,0.021751455598462657,0.1190629546556741,0.6190775417771127,0.33332199673340696,5.144430923039974,6.902103888363665,71403.76802093901,0.9959293811541675,0.7688475566390659,1.22626693710355,379.6915915042188,0.27805180753564157,39635.30909090909,-2.6472931590967274e-19,3.982499074026214e-05,-0.10243194923940051,7.312155224361355,43.00155683495052,-34.238171322902986,0.8920179682193137,0.019412945435263895,0.9769878159732512,0.057408844065166796,592.0,6.536455283559831,0.00252133436772692,0.017333333333333333,0.14547570555717196
OSP_27_08_25_20250827_204700.WAV,0.00028211242990764626,2.146231003317848e-08,2.4791599071884485,11.133748388137828,10.0,44.11745140588806,-42.86194868083232,-45.967677118799166,3.105728437966846,0.9165240628233989,0.02403776674114455,0.579138289579884,0.547096425185923,0.06798798383229765,172.21012297757298,12.761493018029869,301.1107746719016,-0.032199583268180794,0.9376097727801255,0.08230192513474803,0.077167089324958,1.0338329446081056,0.773712612274665,2.278239942938274,0.11214226778413625,0.14103061455403612,0.13177899290818432,0.149409441146693,0.13481184384395306,1390.044921875,7.36083829092432,0.007532345613907478,0.02546751110911001,0.2627767716416101,0.6197886971765446,0.33330867916837686,4.755976209664555,6.714647100043336,64237.65016039188,0.9941698001858941,0.7459758011747528,1.238772698079254,509.5286587139948,0.4770201423237319,39467.69090909091,1.0742669380321827e-19,5.168238431903276e-05,0.02485698355142484,64.14574184572938,44.13342541223731,-33.99954312922142,1.4129445203973319,0.019953672669150612,0.9504184693453804,0.08640418929402638,891.0,7.128283293776762,0.034425911559348335,0.04733333333333333,0.7273785277858598
